BinID,bin_level,Time
BIN_001,24.33,2025-02-14T12:00:32.771094+08:00
BIN_001,24.61,2025-02-14T12:10:50.031372+08:00
BIN_001,24.85,2025-02-14T12:20:43.026946+08:00
BIN_001,25,2025-02-14T12:30:32.761868+08:00
BIN_001,25.33,2025-02-14T12:40:00.524754+08:00
BIN_001,25.54,2025-02-14T12:50:30.121571+08:00
BIN_001,25.89,2025-02-14T13:00:52.779843+08:00
BIN_001,25.98,2025-02-14T13:10:55.805615+08:00
BIN_001,26.21,2025-02-14T13:20:33.200292+08:00
BIN_001,26.24,2025-02-14T13:30:45.505755+08:00
BIN_001,26.57,2025-02-14T13:40:36.842780+08:00
BIN_001,26.63,2025-02-14T13:50:11.707346+08:00
BIN_001,26.96,2025-02-14T14:00:06.710319+08:00
BIN_001,26.97,2025-02-14T14:10:51.058108+08:00
BIN_001,27.22,2025-02-14T14:20:50.504332+08:00
BIN_001,27.39,2025-02-14T14:30:21.347652+08:00
BIN_001,27.74,2025-02-14T14:40:56.521713+08:00
BIN_001,27.81,2025-02-14T14:50:22.832059+08:00
BIN_001,27.86,2025-02-14T15:00:37.067581+08:00
BIN_001,27.98,2025-02-14T15:10:56.105575+08:00
BIN_001,28.13,2025-02-14T15:20:14.979027+08:00
BIN_001,28.45,2025-02-14T15:30:22.461739+08:00
BIN_001,28.5,2025-02-14T15:40:08.626788+08:00
BIN_001,28.72,2025-02-14T15:50:14.960133+08:00
BIN_001,28.99,2025-02-14T16:00:05.140266+08:00
BIN_001,29.01,2025-02-14T16:10:31.970479+08:00
BIN_001,29.17,2025-02-14T16:20:51.946368+08:00
BIN_001,29.53,2025-02-14T16:30:01.830492+08:00
BIN_001,29.65,2025-02-14T16:40:22.731872+08:00
BIN_001,29.98,2025-02-14T16:50:56.355889+08:00
BIN_001,30.31,2025-02-14T17:00:02.475201+08:00
BIN_001,30.51,2025-02-14T17:10:03.366694+08:00
BIN_001,30.73,2025-02-14T17:20:52.164890+08:00
BIN_001,30.78,2025-02-14T17:30:39.276103+08:00
BIN_001,30.86,2025-02-14T17:40:17.139339+08:00
BIN_001,30.91,2025-02-14T17:50:33.622623+08:00
BIN_001,30.98,2025-02-14T18:00:01.205002+08:00
BIN_001,31.01,2025-02-14T18:10:14.928292+08:00
BIN_001,31.28,2025-02-14T18:20:00.238715+08:00
BIN_001,31.52,2025-02-14T18:30:30.929618+08:00
BIN_001,31.53,2025-02-14T18:40:23.548858+08:00
BIN_001,31.81,2025-02-14T18:50:15.744017+08:00
BIN_001,31.94,2025-02-14T19:00:28.934689+08:00
BIN_001,32.05,2025-02-14T19:10:24.146515+08:00
BIN_001,32.21,2025-02-14T19:20:09.176307+08:00
BIN_001,32.26,2025-02-14T19:30:51.247847+08:00
BIN_001,32.62,2025-02-14T19:40:26.173945+08:00
BIN_001,32.72,2025-02-14T19:50:30.009088+08:00
BIN_001,32.76,2025-02-14T20:00:19.567532+08:00
BIN_001,32.94,2025-02-14T20:10:19.946466+08:00
BIN_001,33.34,2025-02-14T20:20:57.020037+08:00
BIN_001,33.69,2025-02-14T20:30:50.018983+08:00
BIN_001,33.7,2025-02-14T20:40:39.349375+08:00
BIN_001,33.86,2025-02-14T20:50:40.709075+08:00
BIN_001,34.16,2025-02-14T21:00:21.381207+08:00
BIN_001,34.55,2025-02-14T21:10:16.234430+08:00
BIN_001,34.69,2025-02-14T21:20:13.233451+08:00
BIN_001,34.73,2025-02-14T21:30:16.788337+08:00
BIN_001,34.82,2025-02-14T21:40:03.828429+08:00
BIN_001,35.19,2025-02-14T21:50:02.660066+08:00
BIN_001,35.29,2025-02-14T22:00:24.441289+08:00
BIN_001,35.37,2025-02-14T22:10:58.691380+08:00
BIN_001,35.63,2025-02-14T22:20:16.840615+08:00
BIN_001,35.95,2025-02-14T22:30:23.310189+08:00
BIN_001,36.06,2025-02-14T22:40:51.978117+08:00
BIN_001,36.09,2025-02-14T22:50:13.800808+08:00
BIN_001,36.11,2025-02-14T23:00:36.513920+08:00
BIN_001,36.49,2025-02-14T23:10:05.482672+08:00
BIN_001,36.7,2025-02-14T23:20:16.308282+08:00
BIN_001,36.83,2025-02-14T23:30:29.174843+08:00
BIN_001,36.9,2025-02-14T23:40:10.377800+08:00
BIN_001,37.06,2025-02-14T23:50:01.439582+08:00
BIN_001,37.23,2025-02-15T00:00:20.884962+08:00
BIN_001,37.38,2025-02-15T00:10:43.770480+08:00
BIN_001,37.53,2025-02-15T00:20:22.524819+08:00
BIN_001,37.85,2025-02-15T00:30:11.732240+08:00
BIN_001,37.87,2025-02-15T00:40:58.444883+08:00
BIN_001,37.99,2025-02-15T00:50:12.312030+08:00
BIN_001,38.24,2025-02-15T01:00:18.224674+08:00
BIN_001,38.48,2025-02-15T01:10:40.382406+08:00
BIN_001,38.81,2025-02-15T01:20:07.236222+08:00
BIN_001,38.88,2025-02-15T01:30:41.818309+08:00
BIN_001,39,2025-02-15T01:40:21.307026+08:00
BIN_001,39.3,2025-02-15T01:50:24.795517+08:00
BIN_001,39.51,2025-02-15T02:00:44.230959+08:00
BIN_001,39.73,2025-02-15T02:10:31.130759+08:00
BIN_001,39.75,2025-02-15T02:20:25.342673+08:00
BIN_001,39.96,2025-02-15T02:30:38.363651+08:00
BIN_001,40.05,2025-02-15T02:40:48.834053+08:00
BIN_001,40.5,2025-02-15T02:50:08.695535+08:00
BIN_001,40.61,2025-02-15T03:00:22.062022+08:00
BIN_001,40.7,2025-02-15T03:10:33.010287+08:00
BIN_001,41.05,2025-02-15T03:20:26.330281+08:00
BIN_001,41.33,2025-02-15T03:30:46.117653+08:00
BIN_001,41.63,2025-02-15T03:40:04.811098+08:00
BIN_001,42.03,2025-02-15T03:50:11.110675+08:00
BIN_001,42.26,2025-02-15T04:00:59.296250+08:00
BIN_001,42.57,2025-02-15T04:10:00.189498+08:00
BIN_001,42.63,2025-02-15T04:20:22.607104+08:00
BIN_001,42.67,2025-02-15T04:30:42.802258+08:00
BIN_001,42.83,2025-02-15T04:40:14.077916+08:00
BIN_001,43.04,2025-02-15T04:50:30.596410+08:00
BIN_001,43.38,2025-02-15T05:00:02.837754+08:00
BIN_001,43.64,2025-02-15T05:10:11.185110+08:00
BIN_001,43.71,2025-02-15T05:20:15.227243+08:00
BIN_001,43.8,2025-02-15T05:30:23.510951+08:00
BIN_001,44.02,2025-02-15T05:40:44.685667+08:00
BIN_001,44.31,2025-02-15T05:50:40.537731+08:00
BIN_001,44.43,2025-02-15T06:00:31.328810+08:00
BIN_001,44.88,2025-02-15T06:10:04.935553+08:00
BIN_001,44.97,2025-02-15T06:20:31.504573+08:00
BIN_001,45.12,2025-02-15T06:30:46.502711+08:00
BIN_001,45.41,2025-02-15T06:40:40.587390+08:00
BIN_001,45.66,2025-02-15T06:50:06.828093+08:00
BIN_001,46.11,2025-02-15T07:00:11.688187+08:00
BIN_001,46.36,2025-02-15T07:10:09.125271+08:00
BIN_001,46.84,2025-02-15T07:20:37.066005+08:00
BIN_001,47.06,2025-02-15T07:30:20.076509+08:00
BIN_001,47.51,2025-02-15T07:40:32.142122+08:00
BIN_001,47.67,2025-02-15T07:50:23.810482+08:00
BIN_001,47.87,2025-02-15T08:00:17.472489+08:00
BIN_001,48.05,2025-02-15T08:10:25.612043+08:00
BIN_001,48.29,2025-02-15T08:20:02.584950+08:00
BIN_001,48.6,2025-02-15T08:30:22.511734+08:00
BIN_001,48.68,2025-02-15T08:40:44.464379+08:00
BIN_001,48.95,2025-02-15T08:50:24.701921+08:00
BIN_001,49.37,2025-02-15T09:00:42.080864+08:00
BIN_001,49.46,2025-02-15T09:10:39.601623+08:00
BIN_001,49.53,2025-02-15T09:20:21.810807+08:00
BIN_001,50.01,2025-02-15T09:30:17.068372+08:00
BIN_001,50.47,2025-02-15T09:40:01.989175+08:00
BIN_001,50.57,2025-02-15T09:50:17.454793+08:00
BIN_001,51.04,2025-02-15T10:00:56.484480+08:00
BIN_001,51.3,2025-02-15T10:10:41.931970+08:00
BIN_001,51.71,2025-02-15T10:20:46.206286+08:00
BIN_001,52.11,2025-02-15T10:30:14.177154+08:00
BIN_001,52.46,2025-02-15T10:40:56.962533+08:00
BIN_001,52.63,2025-02-15T10:50:48.207343+08:00
BIN_001,53.09,2025-02-15T11:00:22.868312+08:00
BIN_001,53.47,2025-02-15T11:10:52.444260+08:00
BIN_001,53.72,2025-02-15T11:20:23.138684+08:00
BIN_001,54,2025-02-15T11:30:49.261329+08:00
BIN_001,54.59,2025-02-15T11:40:29.697502+08:00
BIN_001,55.08,2025-02-15T11:50:20.577511+08:00
BIN_001,55.62,2025-02-15T12:00:14.485367+08:00
BIN_001,56.15,2025-02-15T12:10:46.769541+08:00
BIN_001,56.65,2025-02-15T12:20:08.204941+08:00
BIN_001,56.82,2025-02-15T12:30:50.204217+08:00
BIN_001,56.94,2025-02-15T12:40:56.732885+08:00
BIN_001,57.19,2025-02-15T12:50:42.422050+08:00
BIN_001,57.65,2025-02-15T13:00:38.727384+08:00
BIN_001,57.85,2025-02-15T13:10:22.923916+08:00
BIN_001,58.33,2025-02-15T13:20:02.995790+08:00
BIN_001,58.76,2025-02-15T13:30:04.029444+08:00
BIN_001,58.84,2025-02-15T13:40:13.548210+08:00
BIN_001,58.87,2025-02-15T13:50:51.035652+08:00
BIN_001,59.15,2025-02-15T14:00:17.210756+08:00
BIN_001,59.37,2025-02-15T14:10:07.871152+08:00
BIN_001,60.05,2025-02-15T14:20:53.907758+08:00
BIN_001,60.19,2025-02-15T14:30:50.875072+08:00
BIN_001,60.83,2025-02-15T14:40:14.532310+08:00
BIN_001,61.12,2025-02-15T14:50:15.748032+08:00
BIN_001,61.49,2025-02-15T15:00:57.083287+08:00
BIN_001,61.97,2025-02-15T15:10:19.243610+08:00
BIN_001,62.47,2025-02-15T15:20:21.055872+08:00
BIN_001,63.08,2025-02-15T15:30:05.199407+08:00
BIN_001,63.73,2025-02-15T15:40:41.138043+08:00
BIN_001,63.78,2025-02-15T15:50:43.380831+08:00
BIN_001,64.43,2025-02-15T16:00:53.614522+08:00
BIN_001,64.78,2025-02-15T16:10:23.154420+08:00
BIN_001,64.88,2025-02-15T16:20:17.181218+08:00
BIN_001,65.36,2025-02-15T16:30:30.071332+08:00
BIN_001,65.49,2025-02-15T16:40:43.966317+08:00
BIN_001,65.63,2025-02-15T16:50:22.180428+08:00
BIN_001,66.31,2025-02-15T17:00:51.773406+08:00
BIN_001,67.13,2025-02-15T17:10:18.136068+08:00
BIN_001,67.25,2025-02-15T17:20:34.215759+08:00
BIN_001,67.54,2025-02-15T17:30:32.676010+08:00
BIN_001,67.77,2025-02-15T17:40:46.200970+08:00
BIN_001,68.21,2025-02-15T17:50:52.795132+08:00
BIN_001,68.78,2025-02-15T18:00:22.541803+08:00
BIN_001,68.94,2025-02-15T18:10:51.946541+08:00
BIN_001,69.26,2025-02-15T18:20:17.075251+08:00
BIN_001,69.54,2025-02-15T18:30:19.049388+08:00
BIN_001,70.41,2025-02-15T18:40:16.670911+08:00
BIN_001,70.98,2025-02-15T18:50:13.745331+08:00
BIN_001,71.32,2025-02-15T19:00:09.230357+08:00
BIN_001,71.5,2025-02-15T19:10:59.327028+08:00
BIN_001,72.15,2025-02-15T19:20:49.883327+08:00
BIN_001,72.55,2025-02-15T19:30:46.958752+08:00
BIN_001,73.24,2025-02-15T19:40:14.861580+08:00
BIN_001,73.81,2025-02-15T19:50:25.537659+08:00
BIN_001,74.22,2025-02-15T20:00:38.016462+08:00
BIN_001,74.43,2025-02-15T20:10:18.021382+08:00
BIN_001,74.62,2025-02-15T20:20:07.416445+08:00
BIN_001,75.71,2025-02-15T20:30:59.224054+08:00
BIN_001,76.01,2025-02-15T20:40:11.405343+08:00
BIN_001,76.78,2025-02-15T20:50:34.971934+08:00
BIN_001,76.81,2025-02-15T21:00:46.716002+08:00
BIN_001,77.32,2025-02-15T21:10:37.236812+08:00
BIN_001,78.49,2025-02-15T21:20:34.604599+08:00
BIN_001,79.5,2025-02-15T21:30:50.428440+08:00
BIN_001,80.5,2025-02-15T21:40:35.775748+08:00
BIN_001,81.59,2025-02-15T21:50:00.637951+08:00
BIN_001,82.91,2025-02-15T22:00:51.522372+08:00
BIN_001,83.45,2025-02-15T22:10:11.139912+08:00
BIN_001,83.49,2025-02-15T22:20:12.972026+08:00
BIN_001,84.65,2025-02-15T22:30:05.869742+08:00
BIN_001,86.53,2025-02-15T22:40:19.287556+08:00
BIN_001,88.3,2025-02-15T22:50:44.105185+08:00
BIN_001,89.9,2025-02-15T23:00:54.949999+08:00
BIN_001,91.7,2025-02-15T23:10:03.846252+08:00
BIN_001,93.21,2025-02-15T23:20:10.629261+08:00
BIN_001,93.83,2025-02-15T23:30:45.526574+08:00
BIN_001,95.1,2025-02-15T23:40:11.214655+08:00
BIN_001,98.95,2025-02-15T23:50:45.346634+08:00
BIN_001,95,2025-02-16T00:00:05.185903+08:00
BIN_001,95.08,2025-02-16T00:10:10.973865+08:00
BIN_001,95.13,2025-02-16T00:20:50.063171+08:00
BIN_001,95.17,2025-02-16T00:30:26.367136+08:00
BIN_001,95.23,2025-02-16T00:40:03.114352+08:00
BIN_001,95.24,2025-02-16T00:50:06.985607+08:00
BIN_001,95.26,2025-02-16T01:00:57.392223+08:00
BIN_001,95.3,2025-02-16T01:10:55.978071+08:00
BIN_001,95.37,2025-02-16T01:20:19.449421+08:00
BIN_001,95.41,2025-02-16T01:30:48.878822+08:00
BIN_001,95.43,2025-02-16T01:40:12.914713+08:00
BIN_001,95.49,2025-02-16T01:50:25.847688+08:00
BIN_001,95.52,2025-02-16T02:00:09.712530+08:00
BIN_001,95.63,2025-02-16T02:10:05.678352+08:00
BIN_001,95.76,2025-02-16T02:20:02.817714+08:00
BIN_001,95.9,2025-02-16T02:30:40.166308+08:00
BIN_001,95.97,2025-02-16T02:40:18.896076+08:00
BIN_001,95.99,2025-02-16T02:50:49.971942+08:00
BIN_001,96.03,2025-02-16T03:00:19.219871+08:00
BIN_001,96.14,2025-02-16T03:10:56.853596+08:00
BIN_001,96.24,2025-02-16T03:20:58.837417+08:00
BIN_001,96.4,2025-02-16T03:30:07.763615+08:00
BIN_001,96.49,2025-02-16T03:40:31.378486+08:00
BIN_001,96.67,2025-02-16T03:50:31.582584+08:00
BIN_001,96.82,2025-02-16T04:00:37.814243+08:00
BIN_001,96.98,2025-02-16T04:10:45.343854+08:00
BIN_001,96.99,2025-02-16T04:20:31.759284+08:00
BIN_001,97.15,2025-02-16T04:30:21.816349+08:00
BIN_001,97.31,2025-02-16T04:40:34.557601+08:00
BIN_001,97.41,2025-02-16T04:50:47.602589+08:00
BIN_001,97.57,2025-02-16T05:00:06.549668+08:00
BIN_001,97.66,2025-02-16T05:10:25.829127+08:00
BIN_001,97.85,2025-02-16T05:20:59.677959+08:00
BIN_001,98.03,2025-02-16T05:30:53.795442+08:00
BIN_001,98.08,2025-02-16T05:40:15.585726+08:00
BIN_001,98.13,2025-02-16T05:50:17.913019+08:00
BIN_001,98.24,2025-02-16T06:00:21.418199+08:00
BIN_001,98.28,2025-02-16T06:10:33.257936+08:00
BIN_001,98.55,2025-02-16T06:20:38.748718+08:00
BIN_001,98.75,2025-02-16T06:30:28.314741+08:00
BIN_001,99.23,2025-02-16T06:40:44.312529+08:00
BIN_001,99.69,2025-02-16T06:50:57.989799+08:00
BIN_001,93.83,2025-02-16T07:00:40.012536+08:00
BIN_001,25.11,2025-02-16T07:10:46.674212+08:00
BIN_001,15.11,2025-02-16T07:20:46.336742+08:00
BIN_001,2.12,2025-02-16T07:30:06.289952+08:00
BIN_001,2.99,2025-02-16T07:40:28.477912+08:00
BIN_001,3.17,2025-02-16T07:50:39.303244+08:00
BIN_001,3.42,2025-02-16T08:00:46.636578+08:00
BIN_001,3.89,2025-02-16T08:10:24.947934+08:00
BIN_001,4.75,2025-02-16T08:20:47.718324+08:00
BIN_001,5.67,2025-02-16T08:30:51.231376+08:00
BIN_001,6.17,2025-02-16T08:40:59.289374+08:00
BIN_001,6.2,2025-02-16T08:50:00.011534+08:00
BIN_001,6.89,2025-02-16T09:00:31.957091+08:00
BIN_001,7.73,2025-02-16T09:10:02.328428+08:00
BIN_001,8.05,2025-02-16T09:20:02.955103+08:00
BIN_001,9,2025-02-16T09:30:30.205904+08:00
BIN_001,9.94,2025-02-16T09:40:01.903114+08:00
BIN_001,9.97,2025-02-16T09:50:53.135517+08:00
BIN_001,10,2025-02-16T10:00:18.824504+08:00
BIN_001,10.57,2025-02-16T10:10:18.834320+08:00
BIN_001,11.33,2025-02-16T10:20:50.354300+08:00
BIN_001,11.37,2025-02-16T10:30:06.254103+08:00
BIN_001,13.21,2025-02-16T10:40:33.498481+08:00
BIN_001,13.46,2025-02-16T10:50:03.622613+08:00
BIN_001,14.9,2025-02-16T11:00:48.798285+08:00
BIN_001,15.01,2025-02-16T11:10:26.241400+08:00
BIN_001,17.65,2025-02-16T11:20:05.921552+08:00
BIN_001,18.07,2025-02-16T11:30:12.452890+08:00
BIN_001,19.3,2025-02-16T11:40:07.748470+08:00
BIN_001,27.77,2025-02-16T11:50:22.459838+08:00
BIN_001,31.06,2025-02-16T12:00:00.502563+08:00
BIN_001,43.4,2025-02-16T12:10:08.200964+08:00
BIN_001,42.55,2025-02-16T12:20:07.891738+08:00
BIN_001,41.28,2025-02-16T12:30:07.579199+08:00
BIN_001,40.85,2025-02-16T12:40:07.265797+08:00
BIN_001,41.7,2025-02-16T12:50:06.959855+08:00
BIN_001,42.13,2025-02-16T13:00:00.654317+08:00
BIN_001,41.7,2025-02-16T13:10:06.346369+08:00
BIN_001,41.28,2025-02-16T13:20:06.045367+08:00
BIN_001,42.13,2025-02-16T13:30:05.732729+08:00
BIN_001,43.4,2025-02-16T13:40:05.419793+08:00
BIN_001,43.83,2025-02-16T13:50:05.091934+08:00
BIN_001,42.98,2025-02-16T14:00:00.768387+08:00
BIN_001,41.28,2025-02-16T14:10:04.446480+08:00
BIN_001,41.7,2025-02-16T14:20:04.124141+08:00
BIN_001,42.98,2025-02-16T14:30:03.803779+08:00
BIN_001,42.13,2025-02-16T14:40:03.485658+08:00
BIN_001,42.13,2025-02-16T14:50:03.169008+08:00
BIN_001,42.55,2025-02-16T15:00:00.851201+08:00
BIN_001,41.7,2025-02-16T15:10:00.533625+08:00
BIN_001,41.7,2025-02-16T15:20:02.216734+08:00
BIN_001,41.7,2025-02-16T15:30:01.907757+08:00
BIN_001,42.13,2025-02-16T15:40:01.597978+08:00
BIN_001,41.7,2025-02-16T15:50:01.287782+08:00
BIN_001,42.13,2025-02-16T16:00:00.979776+08:00
BIN_001,41.28,2025-02-16T16:10:00.670212+08:00
BIN_001,41.28,2025-02-16T16:20:00.367234+08:00
BIN_001,42.13,2025-02-16T16:30:00.056717+08:00
BIN_001,42.55,2025-02-16T16:40:59.757464+08:00
BIN_001,42.13,2025-02-16T16:50:59.450647+08:00
BIN_001,41.7,2025-02-16T17:00:50.149780+08:00
BIN_001,41.7,2025-02-16T17:10:50.849419+08:00
BIN_001,42.55,2025-02-16T17:20:58.547485+08:00
BIN_001,41.28,2025-02-16T17:30:58.248666+08:00
BIN_001,41.28,2025-02-16T17:40:57.950102+08:00
BIN_001,41.7,2025-02-16T17:50:57.633790+08:00
BIN_001,40.85,2025-02-16T18:00:50.308247+08:00
BIN_001,41.28,2025-02-16T18:10:50.978388+08:00
BIN_001,41.7,2025-02-16T18:20:56.652593+08:00
BIN_001,42.55,2025-02-16T18:30:56.330201+08:00
BIN_001,42.98,2025-02-16T18:40:56.004172+08:00
BIN_001,42.55,2025-02-16T18:50:55.681718+08:00
BIN_001,41.28,2025-02-16T19:00:50.356691+08:00
BIN_001,41.7,2025-02-16T19:10:50.031276+08:00
BIN_001,40.85,2025-02-16T19:20:54.708308+08:00
BIN_001,40.85,2025-02-16T19:30:54.391610+08:00
BIN_001,40.43,2025-02-16T19:40:54.079263+08:00
BIN_001,52.77,2025-02-16T19:50:53.765920+08:00
BIN_001,51.91,2025-02-16T20:00:50.455731+08:00
BIN_001,52.34,2025-02-16T20:10:50.143497+08:00
BIN_001,52.34,2025-02-16T20:20:52.838215+08:00
BIN_001,51.49,2025-02-16T20:30:52.511684+08:00
BIN_001,51.91,2025-02-16T20:40:52.189912+08:00
BIN_001,52.34,2025-02-16T20:50:51.863800+08:00
BIN_001,51.49,2025-02-16T21:00:50.542162+08:00
BIN_001,53.19,2025-02-16T21:10:51.212909+08:00
BIN_001,52.77,2025-02-16T21:20:50.887136+08:00
BIN_001,54.04,2025-02-16T21:30:50.558176+08:00
BIN_001,53.19,2025-02-16T21:40:50.228395+08:00
BIN_001,53.19,2025-02-16T21:50:49.897981+08:00
BIN_001,52.34,2025-02-16T22:00:40.563155+08:00
BIN_001,52.34,2025-02-16T22:10:09.665728+08:00
BIN_001,51.49,2025-02-16T22:20:09.328952+08:00
BIN_001,50.21,2025-02-16T22:30:08.993275+08:00
BIN_001,51.49,2025-02-16T22:40:08.659265+08:00
BIN_001,50.64,2025-02-16T22:50:08.325481+08:00
BIN_001,49.79,2025-02-16T23:00:00.988145+08:00
BIN_001,51.06,2025-02-16T23:10:07.666365+08:00
BIN_001,51.06,2025-02-16T23:20:07.341796+08:00
BIN_001,51.49,2025-02-16T23:30:06.999734+08:00
BIN_001,50.21,2025-02-16T23:40:06.656529+08:00
BIN_001,49.79,2025-02-16T23:50:06.318622+08:00
BIN_001,49.79,2025-02-17T00:00:00.976923+08:00
BIN_001,50.64,2025-02-17T00:10:00.635531+08:00
BIN_001,51.06,2025-02-17T00:20:05.289465+08:00
BIN_001,49.79,2025-02-17T00:30:04.947531+08:00
BIN_001,51.06,2025-02-17T00:40:04.609354+08:00
BIN_001,48.94,2025-02-17T00:50:04.267338+08:00
BIN_001,50.21,2025-02-17T01:00:03.921869+08:00
BIN_001,49.36,2025-02-17T01:10:00.571562+08:00
BIN_001,50.64,2025-02-17T01:20:03.229877+08:00
BIN_001,50.21,2025-02-17T01:30:02.879830+08:00
BIN_001,49.36,2025-02-17T01:40:02.534229+08:00
BIN_001,49.36,2025-02-17T01:50:02.189276+08:00
BIN_001,49.79,2025-02-17T02:00:01.851224+08:00
BIN_001,51.06,2025-02-17T02:10:00.509581+08:00
BIN_001,48.94,2025-02-17T02:20:01.163581+08:00
BIN_001,49.79,2025-02-17T02:30:00.818048+08:00
BIN_001,50.21,2025-02-17T02:40:00.476626+08:00
BIN_001,50.21,2025-02-17T02:50:00.134280+08:00
BIN_001,50.64,2025-02-17T03:00:59.788510+08:00
BIN_001,48.94,2025-02-17T03:10:59.443212+08:00
BIN_001,50.64,2025-02-17T03:20:59.105272+08:00
BIN_001,49.79,2025-02-17T03:30:58.759348+08:00
BIN_001,50.64,2025-02-17T03:40:58.417830+08:00
BIN_001,50.21,2025-02-17T03:50:58.071825+08:00
BIN_001,51.49,2025-02-17T04:00:57.730428+08:00
BIN_001,49.79,2025-02-17T04:10:57.388055+08:00
BIN_001,49.79,2025-02-17T04:20:57.042495+08:00
BIN_001,49.36,2025-02-17T04:30:56.696524+08:00
BIN_001,50.64,2025-02-17T04:40:56.352201+08:00
BIN_001,49.79,2025-02-17T04:50:56.009643+08:00
BIN_001,49.79,2025-02-17T05:00:55.667888+08:00
BIN_001,50.21,2025-02-17T05:10:55.326273+08:00
BIN_001,50.21,2025-02-17T05:20:54.984638+08:00
BIN_001,51.49,2025-02-17T05:30:54.643180+08:00
BIN_001,48.94,2025-02-17T05:40:54.297248+08:00
BIN_001,50.21,2025-02-17T05:50:53.956202+08:00
BIN_001,51.06,2025-02-17T06:00:53.615363+08:00
BIN_001,51.06,2025-02-17T06:10:53.275927+08:00
BIN_001,49.79,2025-02-17T06:20:52.934434+08:00
BIN_001,49.36,2025-02-17T06:30:52.593922+08:00
BIN_001,51.06,2025-02-17T06:40:52.254303+08:00
BIN_001,49.79,2025-02-17T06:50:51.909385+08:00
BIN_001,50.21,2025-02-17T07:00:51.571769+08:00
BIN_001,50.21,2025-02-17T07:10:51.238246+08:00
BIN_001,49.36,2025-02-17T07:20:50.900566+08:00
BIN_001,51.06,2025-02-17T07:30:50.570608+08:00
BIN_001,51.49,2025-02-17T07:40:50.240934+08:00
BIN_001,51.06,2025-02-17T07:50:49.912115+08:00
BIN_001,50.64,2025-02-17T08:00:49.573970+08:00
BIN_001,50.64,2025-02-17T08:10:49.240532+08:00
BIN_001,51.06,2025-02-17T08:20:48.903108+08:00
BIN_001,51.49,2025-02-17T08:30:48.569775+08:00
BIN_001,51.91,2025-02-17T08:40:48.238736+08:00
BIN_001,52.34,2025-02-17T08:50:47.908975+08:00
BIN_001,49.79,2025-02-17T09:00:40.575076+08:00
BIN_001,50.64,2025-02-17T09:10:47.242754+08:00
BIN_001,51.06,2025-02-17T09:20:46.904024+08:00
BIN_001,51.06,2025-02-17T09:30:46.571098+08:00
BIN_001,51.91,2025-02-17T09:40:46.236271+08:00
BIN_001,51.49,2025-02-17T09:50:45.906911+08:00
BIN_001,50.64,2025-02-17T10:00:40.575971+08:00
BIN_001,52.34,2025-02-17T10:10:45.243011+08:00
BIN_001,53.62,2025-02-17T10:20:44.917301+08:00
BIN_001,51.06,2025-02-17T10:30:44.582915+08:00
BIN_001,51.49,2025-02-17T10:40:44.253905+08:00
BIN_001,52.77,2025-02-17T10:50:43.924125+08:00
BIN_001,51.91,2025-02-17T11:00:40.598504+08:00
BIN_001,51.91,2025-02-17T11:10:43.268922+08:00
BIN_001,52.34,2025-02-17T11:20:42.943034+08:00
BIN_001,50.64,2025-02-17T11:30:42.615069+08:00
BIN_001,51.06,2025-02-17T11:40:42.287426+08:00
BIN_001,50.64,2025-02-17T11:50:41.962228+08:00
BIN_001,51.06,2025-02-17T12:00:40.632185+08:00
BIN_001,52.34,2025-02-17T12:10:41.302707+08:00
BIN_001,51.91,2025-02-17T12:20:40.976557+08:00
BIN_001,51.06,2025-02-17T12:30:40.651175+08:00
BIN_001,50.64,2025-02-17T12:40:40.328045+08:00
BIN_001,51.06,2025-02-17T12:50:40.010431+08:00
BIN_001,51.06,2025-02-17T13:00:30.685286+08:00
BIN_001,48.94,2025-02-17T13:10:39.363580+08:00
BIN_001,52.77,2025-02-17T13:20:39.042794+08:00
BIN_001,52.34,2025-02-17T13:30:38.725233+08:00
BIN_001,51.91,2025-02-17T13:40:38.411553+08:00
BIN_001,51.91,2025-02-17T13:50:38.090368+08:00
BIN_001,51.49,2025-02-17T14:00:30.772727+08:00
BIN_001,51.06,2025-02-17T14:10:37.455698+08:00
BIN_001,51.91,2025-02-17T14:20:37.133727+08:00
BIN_001,51.06,2025-02-17T14:30:36.800629+08:00
BIN_001,51.91,2025-02-17T14:40:36.466412+08:00
BIN_001,51.06,2025-02-17T14:50:36.133146+08:00
BIN_001,51.49,2025-02-17T15:00:30.802276+08:00
BIN_001,52.34,2025-02-17T15:10:35.469175+08:00
BIN_001,52.34,2025-02-17T15:20:35.138806+08:00
BIN_001,51.49,2025-02-17T15:30:34.812684+08:00
BIN_001,52.34,2025-02-17T15:40:34.482759+08:00
BIN_001,51.49,2025-02-17T15:50:34.153959+08:00
BIN_001,51.49,2025-02-17T16:00:30.823727+08:00
BIN_001,51.91,2025-02-17T16:10:33.490169+08:00
BIN_001,52.34,2025-02-17T16:20:33.155760+08:00
BIN_001,51.91,2025-02-17T16:30:32.821838+08:00
BIN_001,51.06,2025-02-17T16:40:32.492089+08:00
BIN_001,50.64,2025-02-17T16:50:32.162606+08:00
BIN_001,51.06,2025-02-17T17:00:30.832634+08:00
BIN_001,51.49,2025-02-17T17:10:31.506620+08:00
BIN_001,51.91,2025-02-17T17:20:31.173503+08:00
BIN_001,51.06,2025-02-17T17:30:30.840126+08:00
